상품명,발급년도,월,주택유형,지역,건수,보증금액  
전세보증금반환보증,2016,12,다세대주택,경상남도,1,170000000
전세보증금반환보증,2016,12,다세대주택,대구광역시,1,100000000
전세보증금반환보증,2016,12,다세대주택,부산광역시,4,252500000
전세보증금반환보증,2016,12,다세대주택,서울특별시,65,11930500000
전세보증금반환보증,2016,12,다세대주택,울산광역시,1,100000000
전세보증금반환보증,2016,12,다세대주택,인천광역시,2,170000000
전세보증금반환보증,2016,12,다세대주택,충청북도,1,155000000
전세보증금반환보증,2016,12,단독주택,경기도,12,2075000000
전세보증금반환보증,2016,12,단독주택,경상남도,1,120000000
전세보증금반환보증,2016,12,단독주택,서울특별시,8,1325000000
전세보증금반환보증,2016,12,단독주택,인천광역시,1,50000000
전세보증금반환보증,2016,12,아파트,강원도,10,1828000000
전세보증금반환보증,2016,12,아파트,경기도,1115,2.53E+11
전세보증금반환보증,2016,12,아파트,경상남도,55,9475600000
전세보증금반환보증,2016,12,아파트,경상북도,31,4490500000
전세보증금반환보증,2016,12,아파트,광주광역시,24,4791500000
전세보증금반환보증,2016,12,아파트,대구광역시,82,15080750000
전세보증금반환보증,2016,12,아파트,대전광역시,31,5679650000
전세보증금반환보증,2016,12,아파트,부산광역시,199,35549500000
전세보증금반환보증,2016,12,아파트,서울특별시,262,65383325000
전세보증금반환보증,2016,12,아파트,세종특별자치시,16,3115000000
전세보증금반환보증,2016,12,아파트,울산광역시,20,3781000000
전세보증금반환보증,2016,12,아파트,인천광역시,378,86176484000
전세보증금반환보증,2016,12,아파트,전라남도,25,2252000000
전세보증금반환보증,2016,12,아파트,전라북도,9,1273500000
전세보증금반환보증,2016,12,아파트,충청남도,23,3294000000
전세보증금반환보증,2016,12,아파트,충청북도,7,1170000000
전세보증금반환보증,2016,12,연립주택,경기도,4,1012500000
전세보증금반환보증,2016,12,연립주택,경상남도,1,160000000
전세보증금반환보증,2016,12,연립주택,광주광역시,1,300000000
전세보증금반환보증,2016,12,연립주택,서울특별시,8,1404500000
전세보증금반환보증,2016,12,오피스텔,경기도,1,220000000
전세보증금반환보증,2016,12,오피스텔,광주광역시,1,80000000
전세보증금반환보증,2016,12,오피스텔,서울특별시,3,527000000
전세보증금반환보증,2017,01,다가구주택,경기도,22,3698000000
전세보증금반환보증,2017,01,다가구주택,경상남도,1,100000000
전세보증금반환보증,2017,01,다가구주택,서울특별시,9,1592500000
전세보증금반환보증,2017,01,다가구주택,인천광역시,5,680000000
전세보증금반환보증,2017,01,다가구주택,충청북도,1,55000000
전세보증금반환보증,2017,01,다세대주택,경기도,15,1694750000
전세보증금반환보증,2017,01,다세대주택,대구광역시,1,140000000
전세보증금반환보증,2017,01,다세대주택,부산광역시,3,275000000
전세보증금반환보증,2017,01,다세대주택,서울특별시,49,9023000000
전세보증금반환보증,2017,01,다세대주택,인천광역시,6,585000000
전세보증금반환보증,2017,01,다세대주택,충청북도,1,235000000
전세보증금반환보증,2017,01,단독주택,경기도,6,1110000000
전세보증금반환보증,2017,01,단독주택,대구광역시,1,150000000
전세보증금반환보증,2017,01,단독주택,서울특별시,3,712500000
전세보증금반환보증,2017,01,아파트,강원도,15,2035950000
전세보증금반환보증,2017,01,아파트,경기도,735,1.74E+11
전세보증금반환보증,2017,01,아파트,경상남도,28,4825000000
전세보증금반환보증,2017,01,아파트,경상북도,35,5032750000
전세보증금반환보증,2017,01,아파트,광주광역시,28,4707500000
전세보증금반환보증,2017,01,아파트,대구광역시,77,14059500000
전세보증금반환보증,2017,01,아파트,대전광역시,34,6672850000
전세보증금반환보증,2017,01,아파트,부산광역시,131,23568000000
전세보증금반환보증,2017,01,아파트,서울특별시,198,51084550000
전세보증금반환보증,2017,01,아파트,세종특별자치시,13,2645000000
전세보증금반환보증,2017,01,아파트,울산광역시,20,3806500000
전세보증금반환보증,2017,01,아파트,인천광역시,209,48313450000
전세보증금반환보증,2017,01,아파트,전라남도,4,579250000
전세보증금반환보증,2017,01,아파트,전라북도,7,1075500000
전세보증금반환보증,2017,01,아파트,충청남도,23,3224000000
전세보증금반환보증,2017,01,아파트,충청북도,3,725000000
전세보증금반환보증,2017,01,연립주택,경기도,7,1422500000
전세보증금반환보증,2017,01,연립주택,경상남도,1,160000000
전세보증금반환보증,2017,01,연립주택,광주광역시,2,330000000
전세보증금반환보증,2017,01,연립주택,서울특별시,9,1626000000
전세보증금반환보증,2017,01,연립주택,울산광역시,1,95000000
전세보증금반환보증,2017,01,연립주택,인천광역시,2,375000000
전세보증금반환보증,2017,01,오피스텔,경기도,4,1204600000
전세보증금반환보증,2017,01,오피스텔,경상북도,1,120000000
전세보증금반환보증,2017,01,오피스텔,광주광역시,1,109680000
전세보증금반환보증,2017,01,오피스텔,부산광역시,1,120000000
전세보증금반환보증,2017,01,오피스텔,서울특별시,4,380000000
전세보증금반환보증,2017,01,오피스텔,울산광역시,1,130000000
전세보증금반환보증,2017,01,오피스텔,제주특별자치도,1,150000000
전세보증금반환보증,2017,02,다가구주택,경기도,53,8117500000
전세보증금반환보증,2017,02,다가구주택,경상남도,1,190000000
전세보증금반환보증,2017,02,다가구주택,경상북도,1,90000000
전세보증금반환보증,2017,02,다가구주택,서울특별시,14,2400000000
전세보증금반환보증,2017,02,다가구주택,인천광역시,4,690000000
전세보증금반환보증,2017,02,다가구주택,전라북도,3,190000000
전세보증금반환보증,2017,02,다가구주택,충청남도,1,75000000
전세보증금반환보증,2017,02,다세대주택,경기도,40,5639000000
전세보증금반환보증,2017,02,다세대주택,경상남도,3,280000000
전세보증금반환보증,2017,02,다세대주택,대구광역시,2,235000000
전세보증금반환보증,2017,02,다세대주택,부산광역시,8,786250000
전세보증금반환보증,2017,02,다세대주택,서울특별시,111,20738250000
전세보증금반환보증,2017,02,다세대주택,인천광역시,14,1130000000
전세보증금반환보증,2017,02,단독주택,경기도,20,3903750000
전세보증금반환보증,2017,02,단독주택,경상남도,2,150000000
전세보증금반환보증,2017,02,단독주택,대구광역시,1,80000000
전세보증금반환보증,2017,02,단독주택,서울특별시,10,2000000000
전세보증금반환보증,2017,02,단독주택,울산광역시,1,80000000
전세보증금반환보증,2017,02,단독주택,전라북도,1,65000000
전세보증금반환보증,2017,02,아파트,강원도,22,4158750000
전세보증금반환보증,2017,02,아파트,경기도,1181,2.71E+11
전세보증금반환보증,2017,02,아파트,경상남도,77,13931000000
전세보증금반환보증,2017,02,아파트,경상북도,52,8411500000
전세보증금반환보증,2017,02,아파트,광주광역시,58,11504750000
전세보증금반환보증,2017,02,아파트,대구광역시,133,29166050000
전세보증금반환보증,2017,02,아파트,대전광역시,65,13798500000
전세보증금반환보증,2017,02,아파트,부산광역시,264,51622250000
전세보증금반환보증,2017,02,아파트,서울특별시,410,1.11E+11
전세보증금반환보증,2017,02,아파트,세종특별자치시,19,3888750000
전세보증금반환보증,2017,02,아파트,울산광역시,38,7910000000
전세보증금반환보증,2017,02,아파트,인천광역시,436,1.03E+11
전세보증금반환보증,2017,02,아파트,전라남도,6,760000000
전세보증금반환보증,2017,02,아파트,전라북도,38,7194500000
전세보증금반환보증,2017,02,아파트,제주특별자치도,3,566250000
전세보증금반환보증,2017,02,아파트,충청남도,52,8977000000
전세보증금반환보증,2017,02,아파트,충청북도,18,2946500000
전세보증금반환보증,2017,02,연립주택,경기도,19,3440000000
전세보증금반환보증,2017,02,연립주택,경상남도,1,250000000
전세보증금반환보증,2017,02,연립주택,광주광역시,1,215000000
전세보증금반환보증,2017,02,연립주택,대전광역시,1,50000000
전세보증금반환보증,2017,02,연립주택,서울특별시,13,2648750000
전세보증금반환보증,2017,02,연립주택,인천광역시,5,610000000
전세보증금반환보증,2017,02,오피스텔,경기도,13,2626000000
전세보증금반환보증,2017,02,오피스텔,경상남도,1,320000000
전세보증금반환보증,2017,02,오피스텔,부산광역시,6,1000000000
전세보증금반환보증,2017,02,오피스텔,서울특별시,14,2292500000
전세보증금반환보증,2017,02,오피스텔,세종특별자치시,1,72000000
전세보증금반환보증,2017,02,오피스텔,울산광역시,3,590000000
전세보증금반환보증,2017,02,오피스텔,인천광역시,5,815000000
전세보증금반환보증,2017,02,오피스텔,충청남도,1,150000000
전세보증금반환보증,2017,02,오피스텔,충청북도,1,135000000
전세보증금반환보증,2017,03,다가구주택,경기도,71,12527500000
전세보증금반환보증,2017,03,다가구주택,경상남도,1,82000000
전세보증금반환보증,2017,03,다가구주택,광주광역시,2,155000000
전세보증금반환보증,2017,03,다가구주택,대구광역시,2,120000000
전세보증금반환보증,2017,03,다가구주택,서울특별시,25,4730000000
전세보증금반환보증,2017,03,다가구주택,울산광역시,2,380000000
전세보증금반환보증,2017,03,다가구주택,인천광역시,3,455000000
전세보증금반환보증,2017,03,다가구주택,전라북도,3,210000000
전세보증금반환보증,2017,03,다가구주택,충청북도,1,100000000
전세보증금반환보증,2017,03,다세대주택,경기도,69,9852750000
전세보증금반환보증,2017,03,다세대주택,경상남도,1,200000000
전세보증금반환보증,2017,03,다세대주택,경상북도,1,75000000
전세보증금반환보증,2017,03,다세대주택,대구광역시,3,472200000
전세보증금반환보증,2017,03,다세대주택,부산광역시,2,265000000
전세보증금반환보증,2017,03,다세대주택,서울특별시,205,39959500000
전세보증금반환보증,2017,03,다세대주택,울산광역시,1,180000000
전세보증금반환보증,2017,03,다세대주택,인천광역시,20,2033000000
전세보증금반환보증,2017,03,다세대주택,충청남도,1,80000000
전세보증금반환보증,2017,03,단독주택,경기도,22,3272500000
전세보증금반환보증,2017,03,단독주택,대구광역시,2,270000000
